task_id,node_type,candidate,selected,eligible,Q,C_tokens,L_seconds,score,actual_shadow_tokens,actual_shadow_latency_s,actual_shadow_node_accuracy,actual_status,score_margin_to_selected
9819c81ad06b4d2b995c90e8ba2a657c,semantic,medium,False,True,0.6873786407766991,612.4330097087379,6.496594119048583,0.6242740196960193,,,,not_sampled_or_unavailable,0.02512859289688074
9819c81ad06b4d2b995c90e8ba2a657c,semantic,large,True,True,0.7165048543689321,613.1145631067961,7.289302724138458,0.6494026125929,,,,not_sampled_or_unavailable,0.0
9819c81ad06b4d2b995c90e8ba2a657c,semantic,coder,False,True,0.6815533980582524,649.1669902912622,7.122848837073149,0.6134808043583235,,,,not_sampled_or_unavailable,0.03592180823457647
9819c81ad06b4d2b995c90e8ba2a657c,semantic,reasoning,False,False,0.7203883495145631,2735.8776699029127,67.90159988381582,0.24408646660033834,,,,not_sampled_or_unavailable,0.40531614599256166
9819c81ad06b4d2b995c90e8ba2a657c,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
4f8e6019e50a454385f80c7dd492811c,extraction,medium,False,True,0.6873786407766991,4228.433009708738,44.854559744794166,0.2516841915672914,,,,not_sampled_or_unavailable,0.001965782183351694
4f8e6019e50a454385f80c7dd492811c,extraction,large,True,True,0.7165048543689321,4229.114563106796,50.279830492589845,0.2536499737506431,,,,not_sampled_or_unavailable,0.0
4f8e6019e50a454385f80c7dd492811c,extraction,coder,False,True,0.6815533980582524,4265.166990291262,46.79865148886917,0.23430179109934343,,,,not_sampled_or_unavailable,0.019348182651299645
4f8e6019e50a454385f80c7dd492811c,extraction,reasoning,False,False,0.7203883495145631,6351.877669902913,157.64690826545527,-0.3854400753078589,,,,not_sampled_or_unavailable,0.639090049058502
4f8e6019e50a454385f80c7dd492811c,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
4f8e6019e50a454385f80c7dd492811c,semantic,medium,False,True,0.6873786407766991,647.4330097087379,6.8678686757137095,0.6206676469126936,,,,not_sampled_or_unavailable,0.024904395337430052
4f8e6019e50a454385f80c7dd492811c,semantic,large,True,True,0.7165048543689321,648.1145631067961,7.705416792693712,0.6455720422501237,,,,not_sampled_or_unavailable,0.0
4f8e6019e50a454385f80c7dd492811c,semantic,coder,False,True,0.6815533980582524,684.1669902912622,7.506879006545732,0.6098106535109606,,,,not_sampled_or_unavailable,0.035761388739163014
4f8e6019e50a454385f80c7dd492811c,semantic,reasoning,False,False,0.7203883495145631,2770.8776699029127,68.77026299038589,0.23799315106748797,,,,not_sampled_or_unavailable,0.4075788911826357
4f8e6019e50a454385f80c7dd492811c,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
930465d2a8a14fbc9c3de57267a5f067,extraction,medium,False,True,0.6873786407766991,3706.4330097087377,39.31726492824571,0.30547066565003356,,,,not_sampled_or_unavailable,0.005309528641444072
930465d2a8a14fbc9c3de57267a5f067,extraction,large,True,True,0.7165048543689321,3707.114563106796,44.07378638442292,0.31078019429147763,,,,not_sampled_or_unavailable,0.0
930465d2a8a14fbc9c3de57267a5f067,extraction,coder,False,True,0.6815533980582524,3743.166990291262,41.0711158184495,0.2890394694514418,,,,not_sampled_or_unavailable,0.021740724840035808
930465d2a8a14fbc9c3de57267a5f067,extraction,reasoning,False,False,0.7203883495145631,5829.877669902913,144.6914185046102,-0.2945626265036336,,,,not_sampled_or_unavailable,0.6053428207951113
930465d2a8a14fbc9c3de57267a5f067,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
930465d2a8a14fbc9c3de57267a5f067,semantic,medium,False,True,0.6873786407766991,601.4330097087379,6.379907829810972,0.6254074511422073,,,,not_sampled_or_unavailable,0.025199054986993707
930465d2a8a14fbc9c3de57267a5f067,semantic,large,True,True,0.7165048543689321,602.1145631067961,7.158524016878235,0.650606506129201,,,,not_sampled_or_unavailable,0.0
930465d2a8a14fbc9c3de57267a5f067,semantic,coder,False,True,0.6815533980582524,638.1669902912622,7.002153640953194,0.6146342803389233,,,,not_sampled_or_unavailable,0.0359722257902777
930465d2a8a14fbc9c3de57267a5f067,semantic,reasoning,False,False,0.7203883495145631,2724.8776699029127,67.62859147889381,0.2460015086249484,,,,not_sampled_or_unavailable,0.4046049975042526
930465d2a8a14fbc9c3de57267a5f067,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
52f961dde2d945619858d5badc09a121,extraction,medium,False,True,0.6873786407766991,4299.433009708738,45.607716702600555,0.24436840677825944,,,,not_sampled_or_unavailable,0.001510981419894586
52f961dde2d945619858d5badc09a121,extraction,large,True,True,0.7165048543689321,4300.114563106796,51.12394760308764,0.24587938819815403,,,,not_sampled_or_unavailable,0.0
52f961dde2d945619858d5badc09a121,extraction,coder,False,True,0.6815533980582524,4336.166990291262,47.5776841183707,0.22685662795183587,,,,not_sampled_or_unavailable,0.01902276024631816
52f961dde2d945619858d5badc09a121,extraction,reasoning,False,False,0.7203883495145631,6422.877669902913,159.40905342449742,-0.39780080110306976,,,,not_sampled_or_unavailable,0.6436801893012238
52f961dde2d945619858d5badc09a121,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
52f961dde2d945619858d5badc09a121,semantic,medium,False,True,0.6873786407766991,632.4330097087379,6.708751008571512,0.6222132352484047,,,,not_sampled_or_unavailable,0.025000480005766046
52f961dde2d945619858d5badc09a121,semantic,large,True,True,0.7165048543689321,633.1145631067961,7.527082191884317,0.6472137152541707,,,,not_sampled_or_unavailable,0.0
52f961dde2d945619858d5badc09a121,semantic,coder,False,True,0.6815533980582524,669.1669902912622,7.3422946482003395,0.6113835753026877,,,,not_sampled_or_unavailable,0.03583013995148299
52f961dde2d945619858d5badc09a121,semantic,reasoning,False,False,0.7203883495145631,2755.8776699029127,68.39797880185586,0.24060457201013818,,,,not_sampled_or_unavailable,0.4066091432440325
52f961dde2d945619858d5badc09a121,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
14436f293df347bebfd7b0e8b9e0ef45,extraction,medium,False,True,0.6873786407766991,3870.4330097087377,41.05695142233373,0.2885722331795935,,,,not_sampled_or_unavailable,0.004259002934303868
14436f293df347bebfd7b0e8b9e0ef45,extraction,large,True,True,0.7165048543689321,3871.114563106796,46.02357801993897,0.2928312361138974,,,,not_sampled_or_unavailable,0.0
14436f293df347bebfd7b0e8b9e0ef45,extraction,coder,False,True,0.6815533980582524,3907.166990291262,42.870571469692464,0.271842191195227,,,,not_sampled_or_unavailable,0.020989044918670374
14436f293df347bebfd7b0e8b9e0ef45,extraction,reasoning,False,False,0.7203883495145631,5993.877669902913,148.76172563253854,-0.3231141621432753,,,,not_sampled_or_unavailable,0.6159453982571728
14436f293df347bebfd7b0e8b9e0ef45,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
14436f293df347bebfd7b0e8b9e0ef45,semantic,medium,False,True,0.6873786407766991,604.4330097087379,6.4117313632394115,0.6250983334750652,,,,not_sampled_or_unavailable,0.025179838053326464
14436f293df347bebfd7b0e8b9e0ef45,semantic,large,True,True,0.7165048543689321,605.1145631067961,7.194190937040113,0.6502781715283916,,,,not_sampled_or_unavailable,0.0
14436f293df347bebfd7b0e8b9e0ef45,semantic,coder,False,True,0.6815533980582524,641.1669902912622,7.035070512622273,0.614319695980578,,,,not_sampled_or_unavailable,0.03595847554781362
14436f293df347bebfd7b0e8b9e0ef45,semantic,reasoning,False,False,0.7203883495145631,2727.8776699029127,67.7030483165998,0.24547922443641834,,,,not_sampled_or_unavailable,0.4047989470919733
14436f293df347bebfd7b0e8b9e0ef45,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
edef196600864fc8b213ef71331849fa,extraction,medium,False,True,0.6873786407766991,3091.4330097087377,32.79344057541564,0.368839787414184,,,,not_sampled_or_unavailable,0.009249000043219602
edef196600864fc8b213ef71331849fa,extraction,large,True,True,0.7165048543689321,3092.114563106796,36.76206775123774,0.3780887874574036,,,,not_sampled_or_unavailable,0.0
edef196600864fc8b213ef71331849fa,extraction,coder,False,True,0.6815533980582524,3128.166990291262,34.3231571262884,0.35352926291224723,,,,not_sampled_or_unavailable,0.024559524545156364
edef196600864fc8b213ef71331849fa,extraction,reasoning,False,False,0.7203883495145631,5214.877669902913,129.42776677487893,-0.1874943678549772,,,,not_sampled_or_unavailable,0.5655831553123808
edef196600864fc8b213ef71331849fa,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
edef196600864fc8b213ef71331849fa,semantic,medium,False,True,0.6873786407766991,591.4330097087379,6.273829385049508,0.6264378433660147,,,,not_sampled_or_unavailable,0.025263111432551
edef196600864fc8b213ef71331849fa,semantic,large,True,True,0.7165048543689321,592.1145631067961,7.039634283005306,0.6517009547985657,,,,not_sampled_or_unavailable,0.0
edef196600864fc8b213ef71331849fa,semantic,coder,False,True,0.6815533980582524,628.1669902912622,6.892430735389598,0.6156828948667412,,,,not_sampled_or_unavailable,0.0360180599318245
edef196600864fc8b213ef71331849fa,semantic,reasoning,False,False,0.7203883495145631,2714.8776699029127,67.38040201987378,0.2477424559200485,,,,not_sampled_or_unavailable,0.4039584988785172
edef196600864fc8b213ef71331849fa,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
e9d82cb1ac4545deb5e71dadd8c7ba4f,extraction,medium,False,True,0.6873786407766991,4268.433009708738,45.27887352384002,0.2475626226720621,,,,not_sampled_or_unavailable,0.0017095564011223863
e9d82cb1ac4545deb5e71dadd8c7ba4f,extraction,large,True,True,0.7165048543689321,4269.114563106796,50.755389428081564,0.2492721790731845,,,,not_sampled_or_unavailable,0.0
e9d82cb1ac4545deb5e71dadd8c7ba4f,extraction,coder,False,True,0.6815533980582524,4305.166990291262,47.23754311112355,0.23010733298807157,,,,not_sampled_or_unavailable,0.01916484608511293
e9d82cb1ac4545deb5e71dadd8c7ba4f,extraction,reasoning,False,False,0.7203883495145631,6391.877669902913,158.63966610153537,-0.3924038644882594,,,,not_sampled_or_unavailable,0.6416760435614439
e9d82cb1ac4545deb5e71dadd8c7ba4f,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
e9d82cb1ac4545deb5e71dadd8c7ba4f,semantic,medium,False,True,0.6873786407766991,609.4330097087379,6.464770585620144,0.6245831373631615,,,,not_sampled_or_unavailable,0.025147809830547874
e9d82cb1ac4545deb5e71dadd8c7ba4f,semantic,large,True,True,0.7165048543689321,610.1145631067961,7.253635803976579,0.6497309471937094,,,,not_sampled_or_unavailable,0.0
e9d82cb1ac4545deb5e71dadd8c7ba4f,semantic,coder,False,True,0.6815533980582524,646.1669902912622,7.08993196540407,0.613795388716669,,,,not_sampled_or_unavailable,0.03593555847704033
e9d82cb1ac4545deb5e71dadd8c7ba4f,semantic,reasoning,False,False,0.7203883495145631,2732.8776699029127,67.82714304610981,0.24460875078886835,,,,not_sampled_or_unavailable,0.40512219640484104
e9d82cb1ac4545deb5e71dadd8c7ba4f,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
1689923201f04bec9819453e65471ff1,extraction,medium,False,True,0.6873786407766991,4275.433009708738,45.35312843517304,0.24684134811539699,,,,not_sampled_or_unavailable,0.0016647168892321984
1689923201f04bec9819453e65471ff1,extraction,large,True,True,0.7165048543689321,4276.114563106796,50.83861224179261,0.24850606500462918,,,,not_sampled_or_unavailable,0.0
1689923201f04bec9819453e65471ff1,extraction,coder,False,True,0.6815533980582524,4312.166990291262,47.31434914501806,0.229373302818599,,,,not_sampled_or_unavailable,0.01913276218603019
1689923201f04bec9819453e65471ff1,extraction,reasoning,False,False,0.7203883495145631,6398.877669902913,158.81339872284937,-0.39362252759482946,,,,not_sampled_or_unavailable,0.6421285925994586
1689923201f04bec9819453e65471ff1,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
1689923201f04bec9819453e65471ff1,semantic,medium,False,True,0.6873786407766991,608.4330097087379,6.454162741143998,0.6246861765855423,,,,not_sampled_or_unavailable,0.025154215475103547
1689923201f04bec9819453e65471ff1,semantic,large,True,True,0.7165048543689321,609.1145631067961,7.241746830589285,0.6498403920606458,,,,not_sampled_or_unavailable,0.0
1689923201f04bec9819453e65471ff1,semantic,coder,False,True,0.6815533980582524,645.1669902912622,7.07895967484771,0.6139002501694508,,,,not_sampled_or_unavailable,0.03594014189119499
1689923201f04bec9819453e65471ff1,semantic,reasoning,False,False,0.7203883495145631,2731.8776699029127,67.80232410020781,0.24478284551837837,,,,not_sampled_or_unavailable,0.40505754654226744
1689923201f04bec9819453e65471ff1,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
0c1662076fa443dfb1daaa456b481b70,extraction,medium,False,True,0.6873786407766991,3933.4330097087377,41.72524562433095,0.2820807621696074,,,,not_sampled_or_unavailable,0.0038554473272927603
0c1662076fa443dfb1daaa456b481b70,extraction,large,True,True,0.7165048543689321,3934.114563106796,46.77258334333842,0.2859362094969002,,,,not_sampled_or_unavailable,0.0
0c1662076fa443dfb1daaa456b481b70,extraction,coder,False,True,0.6815533980582524,3970.166990291262,43.56182577474311,0.2652359196699738,,,,not_sampled_or_unavailable,0.0207002898269264
0c1662076fa443dfb1daaa456b481b70,extraction,reasoning,False,False,0.7203883495145631,6056.877669902913,150.32531922436465,-0.33408213010240584,,,,not_sampled_or_unavailable,0.620018339599306
0c1662076fa443dfb1daaa456b481b70,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
0c1662076fa443dfb1daaa456b481b70,semantic,medium,False,True,0.6873786407766991,623.4330097087379,6.613280408286195,0.6231405882498312,,,,not_sampled_or_unavailable,0.025058130806767664
0c1662076fa443dfb1daaa456b481b70,semantic,large,True,True,0.7165048543689321,624.1145631067961,7.42008143139868,0.6481987190565989,,,,not_sampled_or_unavailable,0.0
0c1662076fa443dfb1daaa456b481b70,semantic,coder,False,True,0.6815533980582524,660.1669902912622,7.243544033193104,0.6123273283777239,,,,not_sampled_or_unavailable,0.035871390678875015
0c1662076fa443dfb1daaa456b481b70,semantic,reasoning,False,False,0.7203883495145631,2746.8776699029127,68.17460828873784,0.24217142457572816,,,,not_sampled_or_unavailable,0.4060272944808707
0c1662076fa443dfb1daaa456b481b70,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
9ffc77ff2c814266b574206b1a754830,extraction,medium,False,True,0.6873786407766991,3783.4330097087377,40.13406895290899,0.2975366455267172,,,,not_sampled_or_unavailable,0.004816294010652589
9ffc77ff2c814266b574206b1a754830,extraction,large,True,True,0.7165048543689321,3784.114563106796,44.989237335244475,0.3023529395373698,,,,not_sampled_or_unavailable,0.0
9ffc77ff2c814266b574206b1a754830,extraction,coder,False,True,0.6815533980582524,3820.166990291262,41.91598219128919,0.28096513758724334,,,,not_sampled_or_unavailable,0.02138780195012646
9ffc77ff2c814266b574206b1a754830,extraction,reasoning,False,False,0.7203883495145631,5906.877669902913,146.60247733906436,-0.30796792067590445,,,,not_sampled_or_unavailable,0.6103208602132743
9ffc77ff2c814266b574206b1a754830,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
9ffc77ff2c814266b574206b1a754830,semantic,medium,False,True,0.6873786407766991,611.4330097087379,6.485986274572437,0.6243770589184,,,,not_sampled_or_unavailable,0.025134998541436415
9ffc77ff2c814266b574206b1a754830,semantic,large,True,True,0.7165048543689321,612.1145631067961,7.2774137507511645,0.6495120574598364,,,,not_sampled_or_unavailable,0.0
9ffc77ff2c814266b574206b1a754830,semantic,coder,False,True,0.6815533980582524,648.1669902912622,7.111876546516789,0.6135856658111054,,,,not_sampled_or_unavailable,0.035926391648731015
9ffc77ff2c814266b574206b1a754830,semantic,reasoning,False,False,0.7203883495145631,2734.8776699029127,67.87678093791382,0.2442605613298483,,,,not_sampled_or_unavailable,0.4052514961299881
9ffc77ff2c814266b574206b1a754830,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
973a2f2eb67e4ae2bf341877b464ca1f,extraction,medium,False,True,0.6873786407766991,3261.4330097087377,34.596774136360544,0.35132311960945944,,,,not_sampled_or_unavailable,0.008160040468745022
973a2f2eb67e4ae2bf341877b464ca1f,extraction,large,True,True,0.7165048543689321,3262.114563106796,38.78319322707755,0.35948316007820447,,,,not_sampled_or_unavailable,0.0
973a2f2eb67e4ae2bf341877b464ca1f,extraction,coder,False,True,0.6815533980582524,3298.166990291262,36.18844652086952,0.3357028159393417,,,,not_sampled_or_unavailable,0.023780344138862763
973a2f2eb67e4ae2bf341877b464ca1f,extraction,reasoning,False,False,0.7203883495145631,5384.877669902913,133.64698757821927,-0.2170904718716789,,,,not_sampled_or_unavailable,0.5765736319498833
973a2f2eb67e4ae2bf341877b464ca1f,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
973a2f2eb67e4ae2bf341877b464ca1f,semantic,medium,False,True,0.6873786407766991,611.4330097087379,6.485986274572437,0.6243770589184,,,,not_sampled_or_unavailable,0.025134998541436415
973a2f2eb67e4ae2bf341877b464ca1f,semantic,large,True,True,0.7165048543689321,612.1145631067961,7.2774137507511645,0.6495120574598364,,,,not_sampled_or_unavailable,0.0
973a2f2eb67e4ae2bf341877b464ca1f,semantic,coder,False,True,0.6815533980582524,648.1669902912622,7.111876546516789,0.6135856658111054,,,,not_sampled_or_unavailable,0.035926391648731015
973a2f2eb67e4ae2bf341877b464ca1f,semantic,reasoning,False,False,0.7203883495145631,2734.8776699029127,67.87678093791382,0.2442605613298483,,,,not_sampled_or_unavailable,0.4052514961299881
973a2f2eb67e4ae2bf341877b464ca1f,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
4f511fb6bc0c4acba96244b9e28f47f4,extraction,medium,False,True,0.6873786407766991,3789.4330097087377,40.19771601976586,0.29691841019243287,,,,not_sampled_or_unavailable,0.004777860143318158
4f511fb6bc0c4acba96244b9e28f47f4,extraction,large,True,True,0.7165048543689321,3790.114563106796,45.060571175568235,0.301696270335751,,,,not_sampled_or_unavailable,0.0
4f511fb6bc0c4acba96244b9e28f47f4,extraction,coder,False,True,0.6815533980582524,3826.166990291262,41.98181593462734,0.2803359688705526,,,,not_sampled_or_unavailable,0.021360301465198406
4f511fb6bc0c4acba96244b9e28f47f4,extraction,reasoning,False,False,0.7203883495145631,5912.877669902913,146.75139101447638,-0.30901248905296447,,,,not_sampled_or_unavailable,0.6107087593887155
4f511fb6bc0c4acba96244b9e28f47f4,extraction,small,False,False,,,,,,,,not_sampled_or_unavailable,
4f511fb6bc0c4acba96244b9e28f47f4,semantic,medium,False,True,0.6873786407766991,595.4330097087379,6.316260762954093,0.6260256864764918,,,,not_sampled_or_unavailable,0.025237488854328083
4f511fb6bc0c4acba96244b9e28f47f4,semantic,large,True,True,0.7165048543689321,596.1145631067961,7.0871901765544765,0.6512631753308199,,,,not_sampled_or_unavailable,0.0
4f511fb6bc0c4acba96244b9e28f47f4,semantic,coder,False,True,0.6815533980582524,632.1669902912622,6.936319897615037,0.6152634490556141,,,,not_sampled_or_unavailable,0.03599972627520576
4f511fb6bc0c4acba96244b9e28f47f4,semantic,reasoning,False,False,0.7203883495145631,2718.8776699029127,67.47967780348179,0.24704607700200848,,,,not_sampled_or_unavailable,0.4042170983288114
4f511fb6bc0c4acba96244b9e28f47f4,semantic,small,False,False,,,,,,,,not_sampled_or_unavailable,
